LEAID,NAME,CITY,STATE,MEMBER_alt,revised,hasReassignedSchools,altRatio_99,altRatio,altRatio_growth,pupMONEY_reg,pupMONEY_alt,pdiff_pupMONEY,hasCounc_reg,hasCounc_alt,pdiff_hasCounc,puptch_reg,puptch_alt,pdiff_puptch,TEACH_FYSY_RATIO_reg,TEACH_FYSY_RATIO_alt,pdiff_TEACH_FYSY_RATIO,TEACH_ABSENT_RATIO_reg,TEACH_ABSENT_RATIO_alt,pdiff_TEACH_ABSENT_RATIO,gradRate_reg,gradRate_alt,ppdiff_gradRate
1201230,MANATEE,BRADENTON,FL,1036,FALSE,FALSE,0.00778861131944845,0.0450513132718734,0.0372627019524249,3046.30441145524,3013.88887283237,-0.0106409387390739,0.80952380952381,0.571428571428571,-0.294117647058824,20.4667524828419,19.9828481392557,-0.0236434355666299,0.0741048418310032,0.06,-0.190336305732484,0.824121362018673,0.56,-0.32048843069874,87.9449047224524,14.4675480769231,-73.4773566455293
1201260,MARION,OCALA,FL,605,FALSE,FALSE,0.0157250715959386,0.0275526004189817,0.0118275288230431,3068.85740184703,5726.51672297297,0.866009388225859,0.894736842105263,0.333333333333333,-0.627450980392157,20.3476565287426,25.5791120540158,0.257103589196298,0.0112691928440625,0,-1,0.371883363854064,0.205882352941176,-0.446379233511587,86.0880943604866,2.5,-83.5880943604866
1201290,MARTIN,STUART,FL,83,FALSE,FALSE,0.0252320875981909,0.00796545105566219,-0.0172666365425287,3391.75403831041,9153.65772727273,1.69879762031111,0.9,0,-1,18.6643070950472,8.12985274431058,-0.564417114286126,0.0949771689497717,0,-1,0.250228310502283,0.0909090909090909,-0.636695421366954,90.752380952381,,
1201320,MONROE,KEY WEST,FL,33,FALSE,FALSE,0,0.0123318385650224,0.0123318385650224,4295.34428247734,9622.82435897436,1.24029174989074,0.6,0.333333333333333,-0.444444444444444,18.0118342269236,7.5,-0.583607093785641,0.0399111440207331,0,-1,0.547945205479452,1,0.825,74.8741379310345,,
1201380,OKALOOSA,FORT WALTON BEACH,FL,790,FALSE,FALSE,0,0.0491507497044733,0.0491507497044733,3337.33785567829,4880.46143391521,0.462381588250465,0.764705882352941,0,-1,19.4918587080561,15.2327744949842,-0.218505801671527,0.102803738317757,0.232142857142857,1.25811688311688,0.638184245660881,0.410714285714286,-0.356433054393305,88.8856682769726,29.2955974842767,-59.5900707926959
1201410,OKEECHOBEE,OKEECHOBEE,FL,177,FALSE,FALSE,0.0257497727961224,0.0512746234067207,0.0255248506105984,3399.35286413709,7114.97715083799,1.09303871507441,1,0,-1,17.6527799557363,13.1056295399516,-0.257588347398344,0.138427464008859,0,-1,0.747508305647841,0.611111111111111,-0.182469135802469,68,,
1201440,ORANGE,ORLANDO,FL,3885,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,
1201470,OSCEOLA,KISSIMMEE,FL,1379,FALSE,FALSE,0,0.0484165437820378,0.0484165437820378,3350.59535161132,4750.1444011544,0.417701603050943,0.782608695652174,0.666666666666667,-0.148148148148148,18.2319672972998,28.8054702206987,0.579943061052159,0.134141990724224,0.0964630225080386,-0.280888691249915,0.311095255083839,0.45016077170418,0.447019086108735,84.3528645833333,37.7209944751381,-46.6318701081952
1201500,PALM BEACH,WEST PALM BEACH,FL,1677,FALSE,FALSE,0.0133067285142331,0.0173263490685925,0.00401962055435936,3620.63080138221,5387.79779359431,0.488082626800133,0.861111111111111,0.538461538461538,-0.37468982630273,16.9769032653546,21.0356415309798,0.239074123365479,0.118207983429406,0.144230769230769,0.220144063424477,0.471266397983269,0.614182692307692,0.303260098610929,84.3159562668357,7.92652795838752,-76.3894283084482
1201530,PASCO,LAND O LAKES,FL,380,FALSE,FALSE,0.00409416581371546,0.0109554287032232,0.00686126288950775,3267.58230663509,6135.515,0.877692564175461,1,0.333333333333333,-0.666666666666667,16.6859238195435,9.46054695562436,-0.433022285254377,0.0623440126317934,0.032258064516129,-0.482579590976176,0.519533438598278,0.451612903225806,-0.130733712839975,80.9481122126134,,
1201560,PINELLAS,LARGO,FL,2742,FALSE,FALSE,0.014519056261343,0.050853115727003,0.03633405946566,2979.09098806036,3738.00307664628,0.254746193260796,0.813953488372093,0.235294117647059,-0.710924369747899,18.0747798185629,17.6885600204578,-0.0213678839787851,0.0934033858727379,0.096551724137931,0.0337068965517241,0,0,,86.7939664297596,15.1927846674183,-71.6011817623413
1201590,POLK,BARTOW,FL,1179,FALSE,FALSE,0.0439219836710009,0.0243348675927264,-0.0195871160782745,3390.44183414506,5484.82121971596,0.61773051655936,0.934782608695652,0.545454545454545,-0.416490486257928,17.8825334988491,14.3990245800349,-0.194799518705694,0.0753398058252427,0.0581395348837209,-0.228302565332055,0.375533980582524,0.325581395348837,-0.133017483946995,74.00559891415,,
1201650,SANTA ROSA,MILTON,FL,241,FALSE,FALSE,0,0.0171091864262388,0.0171091864262388,2940.76935934559,3868.03370786517,0.315313523507985,0.866666666666667,0,-1,20.1860630054452,16.1601659751037,-0.199439436469382,0.0995464386743999,0.8,7.03645023019527,0.56576639221202,0,-1,89.8515671200473,17,-72.8515671200473
1201680,SARASOTA,SARASOTA,FL,99,FALSE,FALSE,0.0125303152789006,0.00440960313571779,-0.00812071214318278,4069.85098470363,6256.16831683168,0.537198374177638,0.842105263157895,1,0.1875,17.2938323412383,7.07142857142857,-0.591101126002808,0.0810810810810811,0,-1,0.443766346992153,0,-1,82.3181497175141,,
1201710,SEMINOLE,SANFORD,FL,275,FALSE,FALSE,0.0184402123803771,0.00767448999525577,-0.0107657223851213,3351.73316398532,4864.06761565836,0.451209680986306,0.954545454545455,0.25,-0.738095238095238,17.3722407096981,10.75,-0.381196693066844,0.163868438553711,0.0697836706210747,-0.574148193288595,0.508114667071136,0.628053035589672,0.236045869744092,87.5990721649485,,
1201740,ST. JOHNS,ST AUGUSTINE,FL,317,FALSE,FALSE,0.00550938462975068,0.0178109899988763,0.0123016053691256,3261.6744436172,6390.1021875,0.959147762280457,0.8125,0.25,-0.692307692307692,20.5182538286782,13.5587307478196,-0.339186908348474,0.107449856733524,0.3515625,2.271875,0.131327602674308,0.234375,0.784659090909091,90.0016757436112,,
1201770,ST. LUCIE,FORT PIERCE,FL,510,FALSE,TRUE,0.0277064468171375,0.0309203346671517,0.00321388785001424,3231.21156308616,5586.63268244576,0.728959114366971,0.846153846153846,0.25,-0.704545454545455,20.8193018255995,12.4875383284849,-0.400194183595043,0.1676171875,0.218181818181818,0.301667337556408,0.485677083333333,0.290909090909091,-0.401023641238118,78.457247706422,12,-66.457247706422
1201800,SUMTER,BUSHNELL,FL,47,FALSE,FALSE,0,0.00879161990273101,0.00879161990273101,3828.43672066303,10181.5120454545,1.65944373339186,0.8,1,0.25,15.7681214809385,9.4,-0.40386050352521,0.0719651442307692,0,-1,0.159254807692308,0,-1,86.6890756302521,,
1201890,UNION,LAKE BUTLER,FL,28,FALSE,FALSE,0,0.0210052513128282,0.0210052513128282,3563.7015648855,2462.72677419355,-0.308941355118024,0.666666666666667,0,-1,12.9245916063564,12.5,-0.0328514524317791,0.083283759666865,0,-1,0.761451516954194,1,0.31328125,87,,
1201920,VOLUSIA,DELAND,FL,797,FALSE,FALSE,0.00743494423791822,0.0243820362212433,0.0169470919833251,3260.45169531397,5381.44797029703,0.650522219983024,0.916666666666667,0.6,-0.345454545454545,18.0450761592178,24.5269373244907,0.359203868583384,0.138486572572734,0,-1,0.56952602970537,0.208986415882968,-0.633052038041033,74.6946227041381,12,-62.6946227041381
1201950,WAKULLA,CRAWFORDVILLE,FL,61,FALSE,FALSE,0.0210881484605652,0.0248675091724419,0.00377936071187674,3054.18926697209,7315.59552238806,1.39526593898377,0.75,0,-1,17.7276139607157,10.3245901639344,-0.417598432207874,0.172932330827068,0.181818181818182,0.0513833992094863,0.263157894736842,0,-1,82,,
1201980,WALTON,DEFUNIAK SPRINGS,FL,337,FALSE,FALSE,0.00980082200442618,0.0735165794066318,0.0637157574022056,4322.89556394526,2749.31511695906,-0.364010747821554,0.777777777777778,0.333333333333333,-0.571428571428572,14.6403383562785,17.2150943396226,0.175867245734792,0.14338248814033,0.45,2.13845857912285,0,0,,81.4117647058824,17,-64.4117647058824
1202010,WASHINGTON,CHIPLEY,FL,56,FALSE,FALSE,0.0261723009814613,0.0278884462151394,0.00171614523367816,3277.85162601626,4079.43859649123,0.244546447469673,0.666666666666667,0,-1,15.4894688308498,11.2,-0.276928077889064,0.0948275862068965,0,-1,0.620689655172414,0.5,-0.194444444444444,75.2727272727273,,
1300120,ATLANTA PUBLIC SCHOOLS,ATLANTA,GA,512,FALSE,TRUE,0.0544997644102403,0.0218160126123823,-0.032683751797858,6479.74621161623,14174.9646365422,1.18758021898,0.951219512195122,1,0.0512820512820513,14.43996765158,6.35733683046759,-0.559740230458759,0.0874764002517306,0.0333333333333333,-0.6189448441247,0.188168659534298,0.158333333333333,-0.15855629877369,67.8006417970317,4.7122641509434,-63.0883776460883
1301080,CHATTOOGA COUNTY,SUMMERVILLE,GA,48,FALSE,FALSE,0,0.0393120393120393,0.0393120393120393,3850.15336448598,7289.61638297872,0.89333143199399,1,0,-1,15.9002828137535,24,0.509407114396754,0.0136742786817995,0,-1,0.153698892383427,0.271356783919598,0.765509039861228,77,,
1301740,DEKALB COUNTY,STONE MOUNTAIN,GA,149,FALSE,TRUE,0.00722897296268994,0.00305496893773194,-0.004174004024958,4334.33370998078,19195.7001960784,3.42875456310067,0.979166666666667,1,0.0212765957446809,16.5106804418288,3.92105263157895,-0.762514171030456,0.0469184068949629,0,-1,0.285596194761021,0.210526315789474,-0.262853218455391,66.1072224699064,2.5,-63.6072224699064
1302280,FULTON COUNTY,ATLANTA,GA,520,FALSE,TRUE,0,0.0103825573037297,0.0103825573037297,4584.54259535301,9018.01742632613,0.967048454401317,0.85,1,0.176470588235294,15.9716363780235,12.3825493987004,-0.224716296713441,0.241948303818396,0.309966618979495,0.281127472636274,0.328744475884653,0.453028135431569,0.378055507130478,82.56918333584,34.5506756756757,-48.0185076601643
1302550,GWINNETT COUNTY,SUWANEE,GA,739,FALSE,TRUE,0,0.00782756063976274,0.00782756063976274,3309.13777537727,8063.1094701087,1.43661945117695,1,1,0,19.0614549119784,14.822235702176,-0.222397462805341,0.0603404540322888,0.0451263537906137,-0.252137649370916,0.227397144902514,0.210589651022864,-0.0739125105851942,77.5289939839572,9.08214285714286,-68.4468511268144
1302820,HENRY COUNTY,MCDONOUGH,GA,337,FALSE,FALSE,0.0122500450369303,0.0144177291007102,0.00216768406377991,3248.30314181724,8144.97752238806,1.50745609839586,1,1,0,17.1638447714509,7.60722347629797,-0.556787912172726,0.0272283933893254,0,-1,0.272088262741202,0.248138957816377,-0.0880203529676127,81.4689430894309,22,-59.4689430894309
1303510,MARIETTA CITY,MARIETTA,GA,11,FALSE,FALSE,0,0.00269277845777234,0.00269277845777234,9681.7379117647,17833.8077777778,0.842004807433088,1,0,-1,16.0423804412765,11,-0.314316223813182,0.0157498917194944,0,-1,0.236681497814703,0,-1,71,,
1304890,THOMAS COUNTY,THOMASVILLE,GA,215,FALSE,FALSE,0,0.0640262060750447,0.0640262060750447,5870.83781190019,6640.78481012658,0.131147720801571,1,1,0,17.3448593736327,28.6666666666667,0.652747136724851,0.0110132158590308,0,-1,0.263546255506608,0.223560910307898,-0.151720407189421,89,22,-67
1305190,TURNER COUNTY,ASHBURN,GA,140,FALSE,FALSE,0.115140525838622,0.163170163170163,0.0480296373315412,4913.81858126722,3139.76404255319,-0.361033788564599,1,0,-1,13.9446741459171,14,0.00396752577392226,0.0192455735180908,0,-1,0.413587374903772,0.2,-0.516426244765007,97.5,,
1600002,LAKE PEND OREILLE DISTRICT,PONDERAY,ID,109,FALSE,FALSE,0.0502392344497608,0.0514393581878244,0.00120012373806368,4965.78530973451,6044.22471910112,0.217173990033868,0.75,1,0.333333333333333,17.8998006899963,9.09090909090909,-0.492122328714545,0.258108921965069,0.0895255147717099,-0.653148313936138,0.133356276348619,0,-1,95,,
1600152,CANYON-OWYHEE SCHOOL SERVICE AGENCY,WILDER,ID,136,FALSE,FALSE,1,1,0,,4434.8347826087,,,1,,,13.7791286727457,,,0.25,,,0,,,,
1600270,BLACKFOOT DISTRICT,BLACKFOOT,ID,230,FALSE,TRUE,0.0580474934036939,0.104166666666667,0.0461191732629727,2700.50295566502,3705.78620689655,0.372257785951568,1,1,0,18.8576044289152,30.6666666666667,0.626222820733481,0.2,0.105263157894737,-0.473684210526316,0.111627906976744,0.210526315789474,0.885964912280702,76,22,-54
1600300,BLAINE COUNTY DISTRICT,HAILEY,ID,55,FALSE,FALSE,0.0173310225303293,0.0310734463276836,0.0137424237973543,7917.59590827874,9858.88108108108,0.245186189759004,1,1,0,12.2361475264408,13.75,0.123719697747017,0.142282778646415,0.125,-0.121467817896389,0.670091579182488,0.5,-0.253833333333333,87,,
1600360,BOISE INDEPENDENT DISTRICT,BOISE,ID,884,FALSE,TRUE,0.075865415723067,0.0616801562936087,-0.0141852594294583,3830.47319023949,6624.7829787234,0.729494673296278,0.875,1,0.142857142857143,21.9129705231736,17.8802588996764,-0.184033087583107,0.16566265060241,0.211249009770267,0.275175840795065,0.0339593668792818,0,-1,73.734524304113,35,-38.734524304113
1600510,CALDWELL DISTRICT,CALDWELL,ID,396,FALSE,FALSE,0.0378250591016549,0.129074315514993,0.0912492564133386,1907.50710993578,2787.73445402299,0.46145429262219,0.666666666666667,1,0.5,19.6394796980672,14.9659863945578,-0.237964211647079,0.127977248489157,0.276595744680851,1.16128841607565,0.302168503377177,0.340425531914894,0.126608260325407,89,47,-42
1600600,VALLIVUE SCHOOL DISTRICT,CALDWELL,ID,266,FALSE,TRUE,0,0.0546762589928058,0.0546762589928058,6572.90039122958,6843.85368686869,0.0412227904747574,1,1,0,22.2969518919463,21.6566940036925,-0.0287150410224952,0.120430107526882,0.2,0.660714285714286,0.202150537634409,0.2,-0.0106382978723404,86,62,-24
1600660,CASSIA COUNTY JOINT DISTRICT,BURLEY,ID,141,FALSE,FALSE,0.00587871287128713,0.0436532507739938,0.0377745379027067,3810.82508233775,4231.09485714286,0.110283144916034,1,1,0,18.7846957886436,20.1428571428571,0.0723014825203922,0.123923049687242,0,-1,0.150477988905937,0,-1,92,,
1600780,COEUR D'ALENE DISTRICT,COEUR D'ALENE,ID,689,FALSE,TRUE,0.0553822152886115,0.103298350824588,0.0479161355359762,2281.7194837587,2028.82579225352,-0.110834698702132,1,1,0,21.5570652688722,83.4679828980216,2.87195482580587,0.0758861707438842,0.0533333333333333,-0.29719298245614,0.204692960559161,0.0533333333333333,-0.739447154471545,90.6475300400534,32,-58.6475300400534
1600930,BONNEVILLE JOINT DISTRICT,IDAHO FALLS,ID,342,FALSE,TRUE,0.043131739334271,0.0654921486020682,0.0223604092677972,3146.5022587269,8450.86782258065,1.68579747532104,0.666666666666667,1,0.5,21.2460631359274,30.0792220792221,0.415755092450881,0.119818709847751,0.182370820668693,0.522056287373014,0.136407638827774,0.182370820668693,0.336954603392489,92.2186948853616,22,-70.2186948853616
1600960,PRESTON JOINT DISTRICT,PRESTON,ID,66,FALSE,FALSE,0,0.0466431095406361,0.0466431095406361,2269.1407037037,5314.73611111111,1.34218006068833,1,1,0,23.1922159938997,16.5,-0.288554400996438,0.235294117647059,0,-1,0.294117647058824,0.25,-0.15,92,,
1601020,EMMETT INDEPENDENT DIST,EMMETT,ID,120,FALSE,FALSE,0.0310208685843204,0.0860832137733142,0.0550623451889939,3021.33177570093,5852.11111111111,0.936930977980215,0.666666666666667,0.5,-0.25,17.6984260779729,18.5764056731799,0.0496077781910612,0.0869565217391304,0.75,7.625,0.188405797101449,0.5,1.65384615384615,82,,
1601140,FRUITLAND DISTRICT,FRUITLAND,ID,44,FALSE,FALSE,0,0.0422264875239923,0.0422264875239923,2942.27132443532,274.388085106383,-0.906742766097874,1,1,0,19.689287926544,10.6024096385542,-0.461513810041824,0.117647058823529,0,-1,0.137254901960784,0,-1,97.5,,
1601530,IDAHO FALLS DISTRICT,IDAHO FALLS,ID,218,FALSE,FALSE,0.0365190365190365,0.0470537448737319,0.0105347083546954,2756.33986160714,3956.56436507937,0.435441405535675,1,1,0,18.8816225301738,30.4469273743017,0.612516473393424,0.096750465146467,0.30441400304414,2.14638283736723,0.294232183808576,0.30441400304414,0.0346047094636942,81.9651162790698,17,-64.9651162790698
1601570,JEFFERSON COUNTY JT DISTRICT,RIGBY,ID,87,FALSE,FALSE,0.0247022496691663,0.0877016129032258,0.0629993632340595,2453.96597110754,5291.15333333333,1.15616410155243,1,1,0,7.53287830863992,15.3710247349823,1.04052476426605,0.205912634210913,0,-1,0.514781585527284,0.326797385620915,-0.365172735760971,89,,
1601770,KUNA JOINT DISTRICT,KUNA,ID,108,FALSE,TRUE,0.0395033860045147,0.0430278884462151,0.00352450244170047,2830.26568239259,11005.9792708333,2.88867354019194,1,1,0,18.8149198609125,16.71826625387,-0.111435691596982,0.521058233237038,0.526315789473684,0.0100901509683166,0,0,,85,,
1601800,LAKELAND DISTRICT,RATHDRUM,ID,115,FALSE,FALSE,0.0250914793518035,0.0561249389946315,0.0310334596428281,5307.8037037037,5864.89202020202,0.104956465535752,1,0,-1,17.9359681177736,16.4285714285714,-0.0840432297439475,0.0716332378223496,0.142857142857143,0.994285714285714,0.143266475644699,0,-1,92,,
1601860,LEWISTON INDEPENDENT DISTRICT,LEWISTON,ID,162,FALSE,FALSE,0.0220099667774086,0.0681244743481918,0.0461145075707831,3570.8014571949,7451.70408163265,1.08684357586391,1,1,0,16.960851929859,17.8217821782178,0.0507598469651847,0.0600343053173242,0.128205128205128,1.13553113553114,0.188679245283019,0.256410256410256,0.358974358974359,92,47,-45
1601920,MADISON DISTRICT,REXBURG,ID,105,FALSE,FALSE,0.0329588014981273,0.0333121827411168,0.000353381242989413,2775.48852772467,3511.82142857143,0.265298484750145,1,1,0,21.2097863791057,21,-0.00989101801196556,0.250178699070765,0.5,0.998571428571428,0.385989992852037,0.166666666666667,-0.56820987654321,98,,
1602100,MERIDIAN JOINT DISTRICT,MERIDIAN,ID,918,FALSE,TRUE,0.0361415332771693,0.0387587080430652,0.0026171747658959,3468.44458727886,5592.08805662806,0.612275449675062,0.882352941176471,1,0.133333333333333,25.322231050336,18.1067186860254,-0.284947734264312,0.102736010761787,0.182969632229513,0.780968823616903,0.194731931697368,0.244162978788341,0.253841507451349,78.732683982684,36.8484848484849,-41.8841991341991
1602130,MIDDLETON DISTRICT,MIDDLETON,ID,126,FALSE,FALSE,0,0.061105722599418,0.061105722599418,2376.08467532468,2527.82456140351,0.0638613125427019,1,1,0,22.4613302027737,13.3900106269926,-0.403863862642513,0.130177514792899,0.4,2.07272727272727,0.0473372781065089,0,-1,90,,
1602190,MINIDOKA COUNTY JOINT DISTRICT,RUPERT,ID,266,FALSE,FALSE,0.0338164251207729,0.119389587073609,0.0855731619528357,2704.77747844828,5113.58474576271,0.890575023826493,1,1,0,19.5652870532655,20.0301204819277,0.023758068429906,0.110831234256927,0.21875,0.973721590909091,0.241813602015113,0.25,0.0338541666666667,82,17,-65
1602220,MOSCOW DISTRICT,MOSCOW,ID,28,FALSE,TRUE,0.0315186246418338,0.0204828090709583,-0.0110358155708755,3401.76790999237,9727.95294117647,1.85967567411096,1,1,0,18.0888655977349,10.727969348659,-0.406929677779109,0.103334251860017,0.384615384615385,2.72205128205128,0.192890603472031,0,-1,92,,
1602250,MOUNTAIN HOME DISTRICT,MOUNTAIN HOME,ID,67,FALSE,TRUE,0.0096696212731668,0.0269292604501608,0.017259639176994,3720.20491438356,2765.26962025316,-0.256688896474035,0.5,1,1,19.4894451630329,17.4934725848564,-0.102413001574945,0.0429799426934097,0,-1,0.257879656160458,0.363636363636364,0.41010101010101,70.1586402266289,,
1602340,NAMPA SCHOOL DISTRICT,NAMPA,ID,221,FALSE,TRUE,0.0541917554423344,0.0224092476171162,-0.0317825078252182,3495.02209698276,7362.80392156863,1.10665446948817,0.727272727272727,1,0.375,22.593625289328,16.8516761671771,-0.254140229760431,0.149180619878874,0.303030303030303,1.03129805517865,0.0022265764161026,0,-1,78.5411198600175,22,-56.5411198600175
1602490,ONEIDA COUNTY DISTRICT,MALAD CITY,ID,19,FALSE,FALSE,0,0.0377733598409543,0.0377733598409543,2679.8449304175,5859.42857142857,1.18648045822402,0.5,1,1,19.611040943481,19,-0.0311580066168866,0.24,0,-1,0.16,0,-1,97.5,,
1602640,POCATELLO DISTRICT,POCATELLO,ID,205,FALSE,TRUE,0.0237617135207497,0.0342522974101921,0.0104905838894425,2738.51099092812,7797.2,1.8472407179777,1,1,0,21.3512921486434,11.6362607660014,-0.455009060576188,0.118299445471349,0.201714573877963,0.705118507312154,0.397412199630314,0.151285930408472,-0.619322379762868,93.3775743707094,62,-31.3775743707094
1602670,POST FALLS DISTRICT,POST FALLS,ID,161,FALSE,FALSE,0.0292005744375299,0.0557093425605536,0.0265087681230237,3493.41217027746,3676.55136,0.0524241574700856,1,1,0,19.2027352665629,23.1654676258993,0.206362911550241,0.0956937799043062,0.289855072463768,2.02898550724638,0.287081339712919,0.144927536231884,-0.495169082125604,87,7.5,-79.5
1602940,SHOSHONE JOINT DISTRICT,SHOSHONE,ID,29,FALSE,FALSE,0,0.102836879432624,0.102836879432624,2964.86821705426,1971.17857142857,-0.335154743104559,1,0,-1,13.6476132136434,14.0776699029126,0.031511494540251,0.117647058823529,0,-1,0,0,,,,
1603060,ST MARIES JOINT DISTRICT,ST. MARIES,ID,20,FALSE,FALSE,0.0333839150227618,0.0404858299595142,0.00710191493675241,3367.47939262473,3345.4,-0.00655665263255535,1,0,-1,15.6797668294968,17.6991150442478,0.128786877809445,0.227198961376177,0,-1,0.324569944823109,0,-1,97.5,,
